created_at,tweet_id,text_clean,favorite_count,retweet_count,hashtags,url
2020-07-31 17:03:42+00:00,1289245366081093632,Happy #NationalAvocadoDay. 🥑 Here's how we're celebrating: https://t.co/gE60WESbnB,6,1,NationalAvocadoDay,"[{'url': 'https://t.co/gE60WESbnB', 'expanded_url': 'http://ow.ly/ROdP30r1ERY', 'display_url': 'ow.ly/ROdP30r1ERY', 'indices': [59, 82]}]"
2020-07-31 15:03:04+00:00,1289215003954831360,"Before figuring out how your own body reacts to caffeine, it's important to understand how much you're actually con… https://t.co/ixbJop7ZvT",8,3,,"[{'url': 'https://t.co/ixbJop7ZvT', 'expanded_url': 'https://twitter.com/i/web/status/1289215003954831360', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-31 14:03:14+00:00,1289199948404101120,"We caught up with functional medicine leaders, @DrFrankLipman + Robert Rountree, M.D., to get their take on the imp… https://t.co/atohj6rQy9",7,3,,"[{'url': 'https://t.co/atohj6rQy9', 'expanded_url': 'https://twitter.com/i/web/status/1289199948404101120', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-31 13:02:53+00:00,1289184761349459969,"To acknowledge the beginning of harvest season, here are some rituals you can use to do an internal harvest of sort… https://t.co/jceakbNXM7",10,3,,"[{'url': 'https://t.co/jceakbNXM7', 'expanded_url': 'https://twitter.com/i/web/status/1289184761349459969', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-31 11:02:15+00:00,1289154401253371904,You'll get the *hang* of these at-home moves in no time. ✔️ https://t.co/Ceyp3fOLl5,4,0,,"[{'url': 'https://t.co/Ceyp3fOLl5', 'expanded_url': 'http://ow.ly/H8FJ30r1pgp', 'display_url': 'ow.ly/H8FJ30r1pgp', 'indices': [60, 83]}]"
2020-07-31 09:01:23+00:00,1289123985880420353,These moves will help you hit your cardio goals (no running required!). 💦 via @POPSUGARFitness https://t.co/ikausI7RIU,11,2,,"[{'url': 'https://t.co/ikausI7RIU', 'expanded_url': 'http://pubx.co/4OkWV3', 'display_url': 'pubx.co/4OkWV3', 'indices': [95, 118]}]"
2020-07-31 07:01:16+00:00,1289093758924005376,A clinical psychologist dives into utilizing this practice to foster a greater sense of well-being. 💫 https://t.co/jnjJhgWiU7,10,4,,"[{'url': 'https://t.co/jnjJhgWiU7', 'expanded_url': 'http://ow.ly/Qk8a30r1EGm', 'display_url': 'ow.ly/Qk8a30r1EGm', 'indices': [102, 125]}]"
2020-07-31 05:00:22+00:00,1289063330322296832,"We're not telling you to ditch your skin care routine—but rather than the same 1-2-3-step regimen every night, may… https://t.co/uEyaGV9fjl",5,0,,"[{'url': 'https://t.co/uEyaGV9fjl', 'expanded_url': 'https://twitter.com/i/web/status/1289063330322296832', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2020-07-31 03:00:14+00:00,1289033096877268992,"""Their pain is greater than anyone's pain, their efforts are bigger than anyone's efforts, their suffering is more… https://t.co/py2g6ATiuV",8,3,,"[{'url': 'https://t.co/py2g6ATiuV', 'expanded_url': 'https://twitter.com/i/web/status/1289033096877268992', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2020-07-31 01:00:45+00:00,1289003030516576258,How's your sociopath spotter? 👀 https://t.co/666GXWzD9h,10,5,,"[{'url': 'https://t.co/666GXWzD9h', 'expanded_url': 'http://ow.ly/QRRz30r1EcV', 'display_url': 'ow.ly/QRRz30r1EcV', 'indices': [32, 55]}]"
2020-07-30 23:01:09+00:00,1288972929838067714,A hair health consultant gives us a *deep-conditioning* of this vital haircare step: https://t.co/xR8MqK875d,6,2,,"[{'url': 'https://t.co/xR8MqK875d', 'expanded_url': 'http://ow.ly/PwlD30r1Eiu', 'display_url': 'ow.ly/PwlD30r1Eiu', 'indices': [85, 108]}]"
2020-07-30 21:01:24+00:00,1288942793587658753,"Award-winning journalist + author, @CelesteHeadlee, shares two important things to keep in mind to keep some perspe… https://t.co/V3pttxjCOm",4,3,,"[{'url': 'https://t.co/V3pttxjCOm', 'expanded_url': 'https://twitter.com/i/web/status/1288942793587658753', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-30 17:02:19+00:00,1288882627798327298,The research is in: Equality makes for happy couples. ⚖️ https://t.co/Zg41BTBBtW,2,1,,"[{'url': 'https://t.co/Zg41BTBBtW', 'expanded_url': 'http://ow.ly/tkHU30r1F3e', 'display_url': 'ow.ly/tkHU30r1F3e', 'indices': [57, 80]}]"
2020-07-30 15:02:35+00:00,1288852495960342535,This change in the gut microbiome may end up affecting immunity. 🔬 We asked the functional medicine doctors: https://t.co/TUmTrMZdiG,6,4,,"[{'url': 'https://t.co/TUmTrMZdiG', 'expanded_url': 'http://ow.ly/lAND30r1EJ0', 'display_url': 'ow.ly/lAND30r1EJ0', 'indices': [109, 132]}]"
2020-07-30 14:05:05+00:00,1288838024160305153,"Naturopath, nutritionist + inflammation expert, @drkellyann, is helping us support our body's natural detoxificatio… https://t.co/ywNKgCSB9q",21,14,,"[{'url': 'https://t.co/ywNKgCSB9q', 'expanded_url': 'https://twitter.com/i/web/status/1288838024160305153', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-30 13:03:46+00:00,1288822596507783168,This easy recipe is the i-*dill* summer snack. 😋 https://t.co/RvDeAyyzF4,8,2,,"[{'url': 'https://t.co/RvDeAyyzF4', 'expanded_url': 'http://ow.ly/46iT30r10cS', 'display_url': 'ow.ly/46iT30r10cS', 'indices': [49, 72]}]"
2020-07-30 11:01:54+00:00,1288791926951546883,Does this old patio standby stand-up to the test? 🕯️ https://t.co/0rfKGWlCv8,3,2,,"[{'url': 'https://t.co/0rfKGWlCv8', 'expanded_url': 'http://ow.ly/7pyM30r1cuu', 'display_url': 'ow.ly/7pyM30r1cuu', 'indices': [53, 76]}]"
2020-07-30 07:01:21+00:00,1288731391404969985,Experts weigh in on the baby hair how-to's: https://t.co/8f71WxQmeN,4,1,,"[{'url': 'https://t.co/8f71WxQmeN', 'expanded_url': 'http://ow.ly/D63t30r1pk0', 'display_url': 'ow.ly/D63t30r1pk0', 'indices': [44, 67]}]"
2020-07-30 05:00:19+00:00,1288700930960089090,"Epidemiologist + sexual health researcher, Ashley Townes, Ph.D., MPH, on the things that get in the way of Black wo… https://t.co/T0U0qAb10i",2,0,,"[{'url': 'https://t.co/T0U0qAb10i', 'expanded_url': 'https://twitter.com/i/web/status/1288700930960089090', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-30 03:00:08+00:00,1288670685800337408,"""Being insecure as a child looks similar to being insecure as an adult in the sense that the anxiety and fear of be… https://t.co/PnsodV3IJl",12,4,,"[{'url': 'https://t.co/PnsodV3IJl', 'expanded_url': 'https://twitter.com/i/web/status/1288670685800337408', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-30 01:00:39+00:00,1288640618290446344,"Should you stay in a sexless relationship? Here are all the answers you're looking for, straight from sex + marriag… https://t.co/WmhqZJz7hj",5,1,,"[{'url': 'https://t.co/WmhqZJz7hj', 'expanded_url': 'https://twitter.com/i/web/status/1288640618290446344', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-29 23:01:35+00:00,1288610653633220611,These soothing TCM herbal masks use seasonal ingredients you might already have in your fridge. 🥒🍉 https://t.co/pwvuZuS7qR,14,7,,"[{'url': 'https://t.co/pwvuZuS7qR', 'expanded_url': 'http://ow.ly/j90w30r1cTV', 'display_url': 'ow.ly/j90w30r1cTV', 'indices': [99, 122]}]"
2020-07-29 21:01:24+00:00,1288580408318271494,We love a natural beauty oil around here. 💧 So let's dive into the oil's benefits + what to know before picking up… https://t.co/JtqPI1Xx9X,7,2,,"[{'url': 'https://t.co/JtqPI1Xx9X', 'expanded_url': 'https://twitter.com/i/web/status/1288580408318271494', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2020-07-29 19:02:27+00:00,1288550473050578944,Let's brush up on this skincare practice. 👀 https://t.co/ip6T29c7bh,6,3,,"[{'url': 'https://t.co/ip6T29c7bh', 'expanded_url': 'http://ow.ly/c2E630r1rdw', 'display_url': 'ow.ly/c2E630r1rdw', 'indices': [44, 67]}]"
2020-07-29 17:03:10+00:00,1288520454630772736,"""There are two things in the American diet that are key: fast carbs and LDL,""  shares pediatrician + former FDA com… https://t.co/k6oK0JRRjH",19,2,,"[{'url': 'https://t.co/k6oK0JRRjH', 'expanded_url': 'https://twitter.com/i/web/status/1288520454630772736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-29 16:03:28+00:00,1288505432106049545,An international team of researchers have identified a blood test that was able to detect cancers up to four years… https://t.co/CvFgQDuHye,11,3,,"[{'url': 'https://t.co/CvFgQDuHye', 'expanded_url': 'https://twitter.com/i/web/status/1288505432106049545', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2020-07-29 14:14:03+00:00,1288477896693223425,"On this #mbgPodcast, former FDA commissioner + former Dean of the Yale School of Medicine, @DavidAKesslerMD, sits d… https://t.co/mfYMgYZz2h",3,1,mbgPodcast,"[{'url': 'https://t.co/mfYMgYZz2h', 'expanded_url': 'https://twitter.com/i/web/status/1288477896693223425', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-29 14:02:21+00:00,1288474948575600640,"""mbg's organic veggies+ is a favorite in our home,"" writes @mayafellerRD. 🌿 ""I often add the blend to homemade panc… https://t.co/G2n8gYVc7I",8,4,,"[{'url': 'https://t.co/G2n8gYVc7I', 'expanded_url': 'https://twitter.com/i/web/status/1288474948575600640', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-29 13:03:31+00:00,1288460143546556416,All you need is a yoga mat and a phthalate-free stability ball: https://t.co/GUVUYy1WiD,22,8,,"[{'url': 'https://t.co/GUVUYy1WiD', 'expanded_url': 'http://ow.ly/nSe130r109e', 'display_url': 'ow.ly/nSe130r109e', 'indices': [64, 87]}]"
2020-07-29 11:02:09+00:00,1288429602713604102,We're definitely starting tomorrow with the Lemon Meringue Pie Overnight Oats. 🍋 https://t.co/6Z0diASNHU,10,2,,"[{'url': 'https://t.co/6Z0diASNHU', 'expanded_url': 'http://ow.ly/i5wb30r0ZHN', 'display_url': 'ow.ly/i5wb30r0ZHN', 'indices': [81, 104]}]"
2020-07-29 09:01:20+00:00,1288399196593291271,"Nutritional psychiatrist, @GeorgiaEdeMD, outlined exactly how getting the right nutrients to the brain can have a m… https://t.co/Xkjt8JHg7F",50,19,,"[{'url': 'https://t.co/Xkjt8JHg7F', 'expanded_url': 'https://twitter.com/i/web/status/1288399196593291271', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-29 07:01:14+00:00,1288368972786786304,Challenge No. 1: Fearing intimacy and getting closer. 🤝 https://t.co/3vDvL1octF,8,2,,"[{'url': 'https://t.co/3vDvL1octF', 'expanded_url': 'http://ow.ly/LWuO30r1cBl', 'display_url': 'ow.ly/LWuO30r1cBl', 'indices': [56, 79]}]"
2020-07-29 05:00:18+00:00,1288338536991805440,"Here's exactly how to make @iamcardib's 4-ingredient hair mask at home. 🥑 Bonus: It works for every hair type, per… https://t.co/Fbgd2f4lAe",2,0,,"[{'url': 'https://t.co/Fbgd2f4lAe', 'expanded_url': 'https://twitter.com/i/web/status/1288338536991805440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2020-07-29 03:00:08+00:00,1288308295963414528,"What does it mean to have balanced ""polarity"" between the chakras? ⚖️ Reiki Master, chef + nutritionist, Serena Poo… https://t.co/HcaHeWRmFG",13,2,,"[{'url': 'https://t.co/HcaHeWRmFG', 'expanded_url': 'https://twitter.com/i/web/status/1288308295963414528', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-29 01:00:47+00:00,1288278261227806722,Here's how your wings propel you forward in the world. 🧠 https://t.co/IPq2AUD7Fx,5,0,,"[{'url': 'https://t.co/IPq2AUD7Fx', 'expanded_url': 'http://ow.ly/T4Xs30r1000', 'display_url': 'ow.ly/T4Xs30r1000', 'indices': [57, 80]}]"
2020-07-28 23:01:20+00:00,1288248201661882368,"For brows to fly-aways to the ""no makeup look"" — here's why + how to add clear mascara to your clean beauty arsenal: https://t.co/vPBQA1v4Ej",4,0,,"[{'url': 'https://t.co/vPBQA1v4Ej', 'expanded_url': 'http://ow.ly/Adio30r0ZS6', 'display_url': 'ow.ly/Adio30r0ZS6', 'indices': [117, 140]}]"
2020-07-28 21:01:27+00:00,1288218030938431490,"Gastroenterologist, Will Bulsiewicz, M.D., MSCI, explains why daily bowel movements don't necessarily indicate smoo… https://t.co/E1DseMhAwY",7,1,,"[{'url': 'https://t.co/E1DseMhAwY', 'expanded_url': 'https://twitter.com/i/web/status/1288218030938431490', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-28 19:02:41+00:00,1288188142294634496,"If you better understand what causes B.O., you're better able to stop it in the first place. 🔬 https://t.co/A79lthPDkl",6,4,,"[{'url': 'https://t.co/A79lthPDkl', 'expanded_url': 'http://ow.ly/5S8E30r1078', 'display_url': 'ow.ly/5S8E30r1078', 'indices': [95, 118]}]"
2020-07-28 17:02:34+00:00,1288157917317926912,"We've highlighted the top sellers and fan-favorite products, but there are plenty of other offerings from… https://t.co/PfTX4JvDzq",6,1,,"[{'url': 'https://t.co/PfTX4JvDzq', 'expanded_url': 'https://twitter.com/i/web/status/1288157917317926912', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]"
2020-07-28 16:03:01+00:00,1288142928368599040,It's not easy being green (powder). 💚 But veggies+ is changing that: https://t.co/5Z609N4okB,10,3,,"[{'url': 'https://t.co/5Z609N4okB', 'expanded_url': 'http://ow.ly/44ah30r102S', 'display_url': 'ow.ly/44ah30r102S', 'indices': [69, 92]}]"
2020-07-28 15:20:03+00:00,1288132116073582593,Should we *check-in* for check-ups? 🏥 https://t.co/3a1Wb8Vj8Z,4,4,,"[{'url': 'https://t.co/3a1Wb8Vj8Z', 'expanded_url': 'http://ow.ly/eVN630r0ZQ5', 'display_url': 'ow.ly/eVN630r0ZQ5', 'indices': [38, 61]}]"
2020-07-28 14:03:02+00:00,1288112736019210242,"To make sense of the answer, it's important to remember why masks are recommended in the first place.… https://t.co/PL1SN2BBQi",3,1,,"[{'url': 'https://t.co/PL1SN2BBQi', 'expanded_url': 'https://twitter.com/i/web/status/1288112736019210242', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [103, 126]}]"
2020-07-28 13:02:44+00:00,1288097559823683585,Ready to maximize your meals the Mediterranean way? 🍽️ These cookbooks have you covered: https://t.co/qoCRX0p23E,4,6,,"[{'url': 'https://t.co/qoCRX0p23E', 'expanded_url': 'http://ow.ly/WGhn30r0ZiQ', 'display_url': 'ow.ly/WGhn30r0ZiQ', 'indices': [89, 112]}]"
2020-07-28 11:01:46+00:00,1288067115547795456,You can maintain that luminous glow (+ enhance your energy) using none other than a daily supplement. ✨ https://t.co/orDwxL4QOE,0,1,,"[{'url': 'https://t.co/orDwxL4QOE', 'expanded_url': 'http://ow.ly/GWPi30r0Ycl', 'display_url': 'ow.ly/GWPi30r0Ycl', 'indices': [104, 127]}]"
2020-07-28 09:01:50+00:00,1288036934950977536,Yep - there's a reason we're *feeling the burn* right now. ☀️ https://t.co/8ag3lSmeOI,5,1,,"[{'url': 'https://t.co/8ag3lSmeOI', 'expanded_url': 'http://ow.ly/sHyB30r0Zlf', 'display_url': 'ow.ly/sHyB30r0Zlf', 'indices': [62, 85]}]"
2020-07-28 07:01:03+00:00,1288006540725825538,We asked the skincare experts to give us a class in Arbutin 101: https://t.co/qgg0YA0qZN,11,2,,"[{'url': 'https://t.co/qgg0YA0qZN', 'expanded_url': 'http://ow.ly/9BvH30r0ZNc', 'display_url': 'ow.ly/9BvH30r0ZNc', 'indices': [65, 88]}]"
2020-07-28 05:00:17+00:00,1287976147934904325,True love looks + feels a little different from the warm feelings we usually associate with falling in love. 💞 We a… https://t.co/2OCM9BCyfI,9,3,,"[{'url': 'https://t.co/2OCM9BCyfI', 'expanded_url': 'https://twitter.com/i/web/status/1287976147934904325', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-28 03:00:06+00:00,1287945902271889414,"Plus: An exercise to begin exploring what contributes to your ideal sexual context from couples' therapist,… https://t.co/YJCEJ5b55A",3,2,,"[{'url': 'https://t.co/YJCEJ5b55A', 'expanded_url': 'https://twitter.com/i/web/status/1287945902271889414', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]"
2020-07-28 01:00:48+00:00,1287915876952559616,"This week, the @astrotwins break down how to flow through upcoming squares + trines that could shape the collective… https://t.co/tAIsr1uWJ4",6,1,,"[{'url': 'https://t.co/tAIsr1uWJ4', 'expanded_url': 'https://twitter.com/i/web/status/1287915876952559616', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-27 23:01:11+00:00,1287885777695911943,A sprinkle of spice makes everything nice. ✨ https://t.co/GPUGOmTe4b,13,5,,"[{'url': 'https://t.co/GPUGOmTe4b', 'expanded_url': 'http://ow.ly/1A4x30r0Zn4', 'display_url': 'ow.ly/1A4x30r0Zn4', 'indices': [45, 68]}]"
2020-07-27 21:01:28+00:00,1287855646575034369,"""If you can find happiness + fulfillment as a single person, you'll likely hold onto that happiness—whether there's… https://t.co/UQaRdrldKf",18,6,,"[{'url': 'https://t.co/UQaRdrldKf', 'expanded_url': 'https://twitter.com/i/web/status/1287855646575034369', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-27 19:02:11+00:00,1287825631670145025,"If you're limiting ab day to crunches + planks, you might be itching to switch it up. Enter: navasana. https://t.co/VAzd5bCgmI",20,3,,"[{'url': 'https://t.co/VAzd5bCgmI', 'expanded_url': 'http://ow.ly/5DH130r0Zgq', 'display_url': 'ow.ly/5DH130r0Zgq', 'indices': [103, 126]}]"
2020-07-27 17:02:41+00:00,1287795554823680002,"Turns out, any attempt to increase plant-based eating may go a long way. 📈 https://t.co/eS07qLbv1F",9,2,,"[{'url': 'https://t.co/eS07qLbv1F', 'expanded_url': 'http://ow.ly/tf6a30r0Y7g', 'display_url': 'ow.ly/tf6a30r0Y7g', 'indices': [75, 98]}]"
2020-07-27 16:03:02+00:00,1287780545758363649,Does your begonia need a buddy? 🌱 These houseplants are relatively low-maintenance and come highly recommended from… https://t.co/zsVXGjwZvD,17,5,,"[{'url': 'https://t.co/zsVXGjwZvD', 'expanded_url': 'https://twitter.com/i/web/status/1287780545758363649', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-27 15:02:49+00:00,1287765392019120135,Researchers from the University of New South Wales in Australia compared the effectiveness of three different masks… https://t.co/UI7EvUjHG7,10,9,,"[{'url': 'https://t.co/UI7EvUjHG7', 'expanded_url': 'https://twitter.com/i/web/status/1287765392019120135', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-27 14:01:55+00:00,1287750064144822272,Hemp hemp hooray! Here's why @DesireeRD has us cheering: https://t.co/0oXCxVH5U2,10,4,,"[{'url': 'https://t.co/0oXCxVH5U2', 'expanded_url': 'http://ow.ly/mpoT30r0Y3d', 'display_url': 'ow.ly/mpoT30r0Y3d', 'indices': [57, 80]}]"
2020-07-27 13:03:43+00:00,1287735419250122752,Bonus: It's vegetarian. 🥗 https://t.co/0PocHqsIlW,12,4,,"[{'url': 'https://t.co/0PocHqsIlW', 'expanded_url': 'http://ow.ly/C7d930r0q2r', 'display_url': 'ow.ly/C7d930r0q2r', 'indices': [26, 49]}]"
2020-07-27 11:02:10+00:00,1287704831776489472,We've been wondering: Are collagen powder and protein powder interchangeable? 🕵️ https://t.co/cu3ee6gMoF,11,2,,"[{'url': 'https://t.co/cu3ee6gMoF', 'expanded_url': 'http://ow.ly/wr5v30r0pUL', 'display_url': 'ow.ly/wr5v30r0pUL', 'indices': [81, 104]}]"
2020-07-27 09:01:45+00:00,1287674526575230977,FFH (flex from home) during WFH. 👏 via @POPSUGARFitness https://t.co/RScPwVT18E,19,4,,"[{'url': 'https://t.co/RScPwVT18E', 'expanded_url': 'http://pubx.co/tuEsmY', 'display_url': 'pubx.co/tuEsmY', 'indices': [56, 79]}]"
2020-07-27 05:00:21+00:00,1287613774715920384,Here's how to utilize this multitasking miracle worker. ✨ https://t.co/tRJFYs5RbH,5,3,,"[{'url': 'https://t.co/tRJFYs5RbH', 'expanded_url': 'http://ow.ly/Gb3z30r0pVf', 'display_url': 'ow.ly/Gb3z30r0pVf', 'indices': [58, 81]}]"
2020-07-27 03:00:07+00:00,1287583520085417986,Here's how to recognize when you're stressed + take measures to get back into balance. ⚖️ https://t.co/QuSzsLUj0u,24,15,,"[{'url': 'https://t.co/QuSzsLUj0u', 'expanded_url': 'http://ow.ly/1V2I30r0pUw', 'display_url': 'ow.ly/1V2I30r0pUw', 'indices': [90, 113]}]"
2020-07-27 01:00:26+00:00,1287553400012300288,"Clinical psychologist, @rheedawalkerphd, is on mindbodygreen sharing four tools for coping with the mental impacts… https://t.co/PBBvjNEyOW",3,1,,"[{'url': 'https://t.co/PBBvjNEyOW', 'expanded_url': 'https://twitter.com/i/web/status/1287553400012300288', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
2020-07-26 23:00:37+00:00,1287523247320432642,"It may appear taboo, but having sex during your period can be great for your overall well-being. Here's a full guid… https://t.co/ZFikjGeoni",4,2,,"[{'url': 'https://t.co/ZFikjGeoni', 'expanded_url': 'https://twitter.com/i/web/status/1287523247320432642', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-26 17:01:43+00:00,1287432927391907844,"Founder of nonprofit @OutdoorAfro, @RueMapp, on the healing energy of the outdoors, why all pockets of the outdoors… https://t.co/5lSkhZ1dir",29,9,,"[{'url': 'https://t.co/5lSkhZ1dir', 'expanded_url': 'https://twitter.com/i/web/status/1287432927391907844', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-26 15:01:50+00:00,1287402755699744768,"Despite the herbs' similar appearances, do they have anything in common? 🌱 Registered dietitians weigh in: https://t.co/YYHkhzCQuJ",14,3,,"[{'url': 'https://t.co/YYHkhzCQuJ', 'expanded_url': 'http://ow.ly/A66130r0o9y', 'display_url': 'ow.ly/A66130r0o9y', 'indices': [107, 130]}]"
2020-07-26 13:01:44+00:00,1287372533373837316,"mbg’s Sustainability Editor shares some of her favorite items that make her home a beautiful, functional + earth-fr… https://t.co/6tf7u2YCyG",8,1,,"[{'url': 'https://t.co/6tf7u2YCyG', 'expanded_url': 'https://twitter.com/i/web/status/1287372533373837316', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-26 09:00:53+00:00,1287311921809629184,"Get ready for arm circles, tricep dips, and yes, push-ups. 💪 Bonus, each video is less than 10 minutes long! via… https://t.co/yFxsZ1Knhb",28,8,,"[{'url': 'https://t.co/yFxsZ1Knhb', 'expanded_url': 'https://twitter.com/i/web/status/1287311921809629184', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]"
2020-07-26 05:00:06+00:00,1287251323944140800,"Relationship expert, @InnerBonding, on having sex to connect—not out of neediness. 💓 https://t.co/DY44s61jOu",11,3,,"[{'url': 'https://t.co/DY44s61jOu', 'expanded_url': 'http://ow.ly/coR030r0pY5', 'display_url': 'ow.ly/coR030r0pY5', 'indices': [85, 108]}]"
2020-07-26 01:00:20+00:00,1287190987790528513,"Not only are they all 5 ingredients or less—they're deeply nurturing for your skin, too. ✨ https://t.co/oTHwuTwkFZ",13,5,,"[{'url': 'https://t.co/oTHwuTwkFZ', 'expanded_url': 'http://ow.ly/ofcj30r0q0I', 'display_url': 'ow.ly/ofcj30r0q0I', 'indices': [91, 114]}]"
2020-07-25 23:00:36+00:00,1287160853322760193,Here are your sourdough solves. 🥖 https://t.co/7PIgamYze0,17,4,,"[{'url': 'https://t.co/7PIgamYze0', 'expanded_url': 'http://ow.ly/QrLF30r0pZH', 'display_url': 'ow.ly/QrLF30r0pZH', 'indices': [34, 57]}]"
2020-07-25 19:01:25+00:00,1287100662837370880,"Liposomal vitamin C isn't totally new, but it’s newly trendy—this year several companies have released liposomal pr… https://t.co/QLw9ymZifU",14,3,,"[{'url': 'https://t.co/QLw9ymZifU', 'expanded_url': 'https://twitter.com/i/web/status/1287100662837370880', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-25 17:01:55+00:00,1287070586137698307,Should you go for gloss or glaze? 💁‍♀️ We talked to expert hair stylists to find out: https://t.co/pkHBq30Na3,4,0,,"[{'url': 'https://t.co/pkHBq30Na3', 'expanded_url': 'http://ow.ly/LdSB30r0pJg', 'display_url': 'ow.ly/LdSB30r0pJg', 'indices': [86, 109]}]"
2020-07-25 15:02:12+00:00,1287040461216129024,"All you'll need is a bowl, apple cider vinegar, and dish soap. ✔️ https://t.co/BOt6Xt6phs",15,2,,"[{'url': 'https://t.co/BOt6Xt6phs', 'expanded_url': 'http://ow.ly/RTm930r01FR', 'display_url': 'ow.ly/RTm930r01FR', 'indices': [66, 89]}]"
2020-07-25 13:02:17+00:00,1287010280644521985,Is your greenery ready for bigger and better things? 🌱 https://t.co/l4eEXqBbyc,19,2,,"[{'url': 'https://t.co/l4eEXqBbyc', 'expanded_url': 'http://ow.ly/SOBv30r0o8P', 'display_url': 'ow.ly/SOBv30r0o8P', 'indices': [55, 78]}]"
2020-07-25 11:01:23+00:00,1286979856417390594,"Looking for a coffee mix-in that’s subtly sweet, clean, and can make your skin glow? Enter: grass-fed chocolate col… https://t.co/PssGFjTjba",9,2,,"[{'url': 'https://t.co/PssGFjTjba', 'expanded_url': 'https://twitter.com/i/web/status/1286979856417390594', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-25 07:00:39+00:00,1286919276281171968,The suggested rituals are based on the areas of nourishment + growth they most commonly seek: https://t.co/2ZFnFo9x3O,17,2,,"[{'url': 'https://t.co/2ZFnFo9x3O', 'expanded_url': 'http://ow.ly/pDki30r0q1k', 'display_url': 'ow.ly/pDki30r0q1k', 'indices': [94, 117]}]"
2020-07-25 05:00:06+00:00,1286888935298392064,"Shape, tweeze, and...tint? 🤔 Here’s everything you need to know about the brow dye job: https://t.co/BtXavDt3YA",12,4,,"[{'url': 'https://t.co/BtXavDt3YA', 'expanded_url': 'http://ow.ly/8khc30r0onA', 'display_url': 'ow.ly/8khc30r0onA', 'indices': [88, 111]}]"
2020-07-25 03:00:06+00:00,1286858738511622144,"Board-certified neurologist, @DavidPerlmutter, + internal medicine physician, @austinperlmd, coined a helpful acron… https://t.co/XYw4yDZXhc",22,9,,"[{'url': 'https://t.co/XYw4yDZXhc', 'expanded_url': 'https://twitter.com/i/web/status/1286858738511622144', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2020-07-25 01:00:42+00:00,1286828689783693312,Read on to find out the positives + negatives that each Enneagram type brings to a relationship—and how to make sur… https://t.co/1mE8oRNwwP,5,2,,"[{'url': 'https://t.co/1mE8oRNwwP', 'expanded_url': 'https://twitter.com/i/web/status/1286828689783693312', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
